Date,Predicted_Close
2025-01-29,20343.7243089254
2025-01-30,20705.10571823083
2025-01-31,21204.423455444263
2025-02-03,21775.29306019692
2025-02-04,22098.208230952634
2025-02-05,22320.393222650222
2025-02-06,22459.95768636647
2025-02-07,22513.516567282313
2025-02-10,22490.209398479237
2025-02-11,22730.463470140465
