Date,Predicted_Close
2025-02-03,12012.806017872239
2025-02-04,11598.7195585358
2025-02-05,11263.279852223632
2025-02-06,11032.888486198211
2025-02-07,10870.25609910463
2025-02-10,10735.22643560261
2025-02-11,10603.374054558375
2025-02-12,10465.79345508241
2025-02-13,10317.457898846316
2025-02-14,10165.161297484638
