Date,Pred_Close_Ridge
2025-01-17,190.2305493043093
2025-01-20,188.7393276976103
2025-01-21,187.79846530139503
2025-01-22,187.34116058686
2025-01-23,187.2896342325801
2025-01-24,187.6600719779537
2025-01-27,188.28765240475616
2025-01-28,189.25481563915798
2025-01-29,190.67121796957346
2025-01-30,192.26550292042023
