Date,Pred_Close_Ridge
2025-02-03,200.03075418959264
2025-02-04,198.1766821234081
2025-02-05,196.6371530731554
2025-02-06,195.80576089950858
2025-02-07,195.3730911009835
2025-02-10,195.3907348136977
2025-02-11,195.84770848187685
2025-02-12,196.55725730070662
2025-02-13,197.67973665001477
2025-02-14,198.94966908697782
