Date,Pred_Close_Ridge
2025-01-20,11588.9849199801
2025-01-21,11361.139484174804
2025-01-22,11142.933224848932
2025-01-23,10964.388158324065
2025-01-24,10797.589746630356
2025-01-27,10663.030620158206
2025-01-28,10548.119310861004
2025-01-29,10457.587465806622
2025-01-30,10388.119479006324
2025-01-31,10342.186192995896
