Date,Predicted_Close
2025-02-03,4350.346183558204
2025-02-04,4303.307236587305
2025-02-05,4280.987187288365
2025-02-06,4290.354468171
2025-02-07,4300.562506984127
2025-02-10,4289.338442843916
2025-02-11,4308.492770859784
2025-02-12,4305.429623452387
2025-02-13,4318.099877896826
2025-02-14,4326.8108107864355
