Date,Open,High,Low,Close,Volume,EMA_7,EMA_40,MACD,Signal_Line,MACD_Hist,RSI,ATR
2020-03-31,7560,7790,7430,7500,385420.0,7671,8877,-605,-661,56,39.82298210426483,636.7078954615819
2020-04-01,7255,7470,7170,7260,498750.0,7568,8798,-605,-649,44,37.94726250038221,614.8001886428974
2020-04-02,7300,7385,7120,7130,590270.0,7458,8716,-608,-640,32,36.93251084879362,589.8144608826905
2020-04-03,7280,7280,6860,6860,753200.0,7308,8625,-625,-637,12,34.84818971101133,577.6848565339268
2020-04-06,7200,7200,6940,7000,811860.0,7231,8545,-620,-633,13,36.838661730575936,560.7073667815034
2020-04-07,7200,8000,7070,7855,1530000.0,7387,8511,-541,-614,73,47.40646488802068,592.0854120113961
2020-04-08,8000,8200,7850,8125,683170.0,7571,8492,-452,-581,129,50.237948183682434,574.793596867725
2020-04-09,8275,8460,8115,8295,483450.0,7752,8482,-363,-537,174,51.990530355943235,558.3797685200303
2020-04-14,8600,8600,8155,8155,613480.0,7852,8466,-300,-489,189,50.41578462839425,550.2812136257425
2020-04-15,8130,8160,7700,7715,574730.0,7817,8429,-283,-447,164,45.727901393246256,543.8325555096179
2020-04-16,7910,7915,7590,7655,387500.0,7776,8391,-270,-411,141,45.11189589032108,528.2016586875023
2020-04-17,7930,8065,7880,7925,469540.0,7813,8368,-236,-376,140,48.47556855996398,519.7586830669665
2020-04-20,8000,8000,7770,7790,255710.0,7807,8339,-217,-344,127,46.92706027592462,499.06163427646885
2020-04-21,7820,7820,7360,7530,502940.0,7737,8299,-220,-319,99,44.01112830896422,496.2715175424354
2020-04-22,7500,7525,7260,7455,681180.0,7666,8257,-226,-300,74,43.177666311364156,480.1092662894043
2020-04-23,7430,7625,7350,7580,306870.0,7644,8223,-218,-283,65,45.04559063520284,465.45860441158965
2020-04-24,7540,7575,7390,7400,266430.0,7583,8182,-224,-271,47,42.86061889371266,445.78298981076176
2020-04-27,7545,7575,7465,7570,184340.0,7579,8152,-212,-259,47,45.54705202582879,426.44134768142163
2020-04-28,7620,7660,7525,7580,326090.0,7579,8124,-200,-247,47,45.708750566846355,405.6241085613201
2020-04-29,7780,8115,7650,8115,516080.00000000006,7713,8123,-146,-226,80,53.64038969941415,414.8652436640829
2020-04-30,8120,8240,7845,7865,512080.00000000006,7751,8110,-122,-205,83,49.9668401158329,413.446297688077
2020-05-04,7760,7865,7590,7700,250250.0,7738,8090,-114,-186,72,47.64750876094237,403.5572764246429
2020-05-05,7725,7870,7605,7685,220320.0,7724,8070,-108,-170,62,47.43196076475764,393.66032810859696
2020-05-06,7730,7750,7535,7585,260380.0,7689,8046,-110,-158,48,45.93989750177295,380.89887610084
2020-05-07,7530,7695,7435,7615,280360.0,7670,8024,-108,-148,40,46.483783030100156,372.26324209363713
2020-05-08,7690,7910,7605,7715,225560.0,7681,8008,-97,-137,40,48.349180086555144,367.4587248012345
2020-05-11,7750,7925,7545,7580,298390.0,7655,7987,-98,-129,31,46.01720160814869,368.35453017257487
2020-05-12,7580,7580,6920,7250,1550000.0,7553,7951,-124,-128,4,40.832685556021914,389.18634944596243
2020-05-13,7300,7300,7015,7015,692890.0,7418,7905,-162,-134,-28,37.58522572954362,381.7444673426794
2020-05-14,7025,7070,6855,6950,670260.0,7301,7858,-195,-146,-49,36.71543514834283,369.83414824677374
2020-05-15,7060,7140,6860,6880,542550.0,7195,7810,-224,-161,-63,35.755784382939595,363.4174233720042
2020-05-18,7000,7190,6945,7120,571860.0,7176,7776,-225,-173,-52,41.410160905484275,359.60189313114677
2020-05-19,7200,7270,6865,6935,1120000.0,7115,7734,-238,-186,-52,38.590624718900536,362.84461505035057
2020-05-20,6950,6950,6555,6860,951590.0,7051,7691,-251,-199,-52,37.47657426905427,365.14142826103983
2020-05-21,6860,7040,6735,6795,827940.0,6987,7647,-264,-212,-52,36.49330377278189,360.8456119566799
2020-05-22,6870,6955,6740,6850,726370.0,6952,7608,-266,-222,-44,37.97618249046378,350.4280682454884
2020-05-25,6965,7180,6950,7030,941560.0,6971,7579,-251,-227,-24,42.69239002153864,348.9689205136678
2020-05-26,7150,7450,7070,7220,966240.0,7033,7561,-221,-225,4,47.25179219547457,354.0425690484058
2020-05-27,7280,7360,7085,7240,949930.0,7084,7545,-193,-218,25,47.723274136771195,348.396671259234
2020-05-28,7270,7375,7055,7185,666700.0,7109,7527,-173,-209,36,46.49255723152299,346.36833759786015
2020-05-29,7105,7135,6950,6950,995770.0,7069,7498,-174,-202,28,41.5608000065014,338.41345634087014
2020-06-01,7075,7180,7005,7120,713300.0,7081,7479,-160,-193,33,46.0215170192221,330.669638030808
2020-06-02,7190,7560,7175,7535,1130000.0,7194,7481,-114,-177,63,55.043063286219976,338.47894960003606
2020-06-03,7600,8005,7600,8005,1440000.0,7396,7506,-39,-149,110,62.65546657543727,347.87331034289065
2020-06-04,8000,8090,7770,7860,1150000.0,7512,7523,9,-117,126,59.31836754326831,345.88235960411276
2020-06-05,7975,8190,7920,8145,1060000.0,7670,7553,69,-79,148,63.44007329394384,344.7479053466762
2020-06-08,8230,8345,8055,8195,953160.0,7801,7584,119,-39,158,64.12676062588906,340.83734067905647
2020-06-09,8200,8305,7880,8025,729450.0,7857,7605,144,-2,146,60.00036191084016,346.848959201981
2020-06-10,7940,8160,7755,7815,812770.0,7846,7615,145,27,118,55.26917680094718,351.0026049732681
2020-06-11,7650,7650,7435,7450,802940.0,7747,7606,115,44,71,48.16083458610552,353.0738474751775
2020-06-12,7405,7585,7300,7300,949220.0,7635,7591,78,50,28,45.56713239850799,348.2114297983791
2020-06-15,7200,7335,7045,7280,1050000.0,7546,7575,46,49,-3,45.217464526454705,344.0534705270663
2020-06-16,7400,7695,7365,7430,759290.0,7517,7567,33,45,-12,48.414709125442556,349.12107977513296
2020-06-17,7455,7505,7360,7430,909070.0,7495,7560,22,40,-18,48.414709125442556,334.5410026483377
2020-06-18,7390,7400,7220,7220,1530000.0,7426,7543,-3,31,-34,44.22398554652625,325.64521674488503
2020-06-19,7290,7290,7165,7170,888880.0,7362,7524,-26,19,-45,43.26376413931866,311.3134155488218
2020-06-22,7150,7175,6975,7010,870740.0,7274,7498,-57,3,-60,40.25190533171687,303.36245729533454
2020-06-23,7145,7190,6920,6990,1480000.0,7203,7473,-82,-14,-68,39.87819040416905,300.97942463138213
2020-06-24,7020,7160,6930,6940,1200000.0,7137,7447,-105,-32,-73,38.90568557282507,295.9094657291406
2020-06-25,6920,6970,6735,6935,1130000.0,7086,7422,-122,-50,-72,38.803775996249335,291.5587896056306
2020-06-26,7080,7185,6990,7045,1480000.0,7075,7403,-125,-65,-60,42.379673046425225,288.5903046337998
2020-06-29,7045,7145,6920,6970,825430.0,7048,7381,-132,-78,-54,40.636155753693274,284.0481400170998
2020-06-30,6980,7035,6880,6995,1530000.0,7034,7362,-134,-89,-45,41.50010292684893,274.83041573016413
2020-07-01,7070,7120,6905,7000,1240000.0,7025,7344,-134,-98,-36,41.68290274056627,270.556814606581
2020-07-02,7090,7130,7050,7130,2080000.0,7051,7333,-122,-102,-20,46.37479115381572,260.51704213468236
2020-07-03,7140,7155,6990,7050,839110.0,7050,7319,-118,-105,-13,44.02729393127996,253.69439626791933
2020-07-06,7180,7345,7110,7270,1050000.0,7105,7316,-95,-103,8,51.3244168322441,256.64479653449655
2020-07-07,7235,7245,7085,7200,1670000.0,7128,7310,-81,-98,17,49.129695078943264,251.52731106774678
2020-07-08,7100,7175,7060,7070,1550000.0,7113,7298,-80,-94,14,45.258988225495735,243.56107456290775
2020-07-09,7135,7175,6910,6920,603220.0,7064,7279,-91,-93,2,41.22326656729725,245.09242637984292
2020-07-10,6900,6920,6745,6880,1010000.0,7018,7259,-101,-94,-7,40.193992739143,240.08582449556843
2020-07-13,6965,7095,6945,7015,647370.0,7017,7247,-97,-94,-3,45.16983433016504,238.29397988874211
2020-07-14,6925,6975,6765,6875,981000.0,6981,7228,-104,-96,-8,41.32956631381216,239.13012418240336
2020-07-15,6960,7235,6930,7185,1910000.0,7032,7225,-84,-93,9,51.21920174176278,247.76368674080314
2020-07-16,7075,7180,6965,6970,1130000.0,7016,7212,-84,-91,7,45.49182451679033,245.78056625931723
2020-07-17,6950,6955,6855,6885,691130.0,6983,7196,-90,-90,0,43.424435006901376,236.43909724079458
2020-07-20,6860,6935,6775,6910,716720.0,6964,7182,-91,-90,-1,44.22725237571753,230.97916172359496
2020-07-21,6990,7235,6955,6990,1340000.0,6970,7172,-84,-88,4,46.82747085105551,237.6949358861953
2020-07-22,7000,7025,6585,6745,1920000.0,6913,7151,-98,-90,-8,40.586773668766746,252.14529760860995
2020-07-23,6790,6805,6465,6665,1590000.0,6851,7127,-114,-94,-20,38.76985626667454,258.42063349370926
2020-07-24,6560,6800,6510,6755,1400000.0,6827,7108,-118,-98,-20,41.919890593556026,260.6763025298729
2020-07-27,6740,6740,6550,6675,1000000.0,6789,7086,-126,-103,-23,39.95234655968562,256.6994237777391
2020-07-28,6780,6780,6555,6610,691850.0,6744,7062,-136,-109,-27,38.37627758460504,254.43517922218635
2020-07-29,6605,6645,6470,6535,707070.0,6691,7036,-149,-117,-32,36.583010568756706,248.76123784917306
2020-07-30,6530,6540,6015,6335,3130000.0,6602,7001,-173,-128,-45,32.25461106411956,268.49257800280355
2020-07-31,6350,6570,6350,6370,1380000.0,6544,6970,-187,-139,-48,33.73226506707044,266.10025100260333
2020-08-03,6365,6580,6160,6540,1360000.0,6543,6949,-182,-147,-35,40.51866264549187,277.0930902167031
2020-08-04,6600,6640,6395,6510,734870.0,6534,6927,-178,-153,-25,39.74513093621349,274.80072662979575
2020-08-05,6555,6670,6455,6465,834840.0,6516,6904,-176,-157,-19,38.556102908496314,270.5292461562389
2020-08-06,6430,6505,6350,6405,706050.0,6488,6879,-178,-161,-17,36.968073997842446,262.277157145079
2020-08-07,6400,6405,6250,6330,2170000.0,6448,6852,-183,-165,-18,35.02606465350597,254.61450306328766
2020-08-10,6330,6415,6180,6180,950670.0,6381,6819,-197,-171,-26,31.465831926722657,253.2134671301957
2020-08-11,6230,6530,6230,6505,1030000.0,6412,6803,-179,-172,-7,44.60418147594318,260.1267909066103
2020-08-12,6510,6685,6510,6530,918870.0,6441,6789,-161,-169,8,45.47016412104051,254.4034486989953
2020-08-13,6530,6620,6415,6495,609010.0,6454,6774,-148,-164,16,44.42314591260218,250.87463093478135
2020-08-14,6550,6550,6275,6375,603290.0,6434,6754,-146,-160,14,40.942203708260216,252.59787158229696
2020-08-17,6370,6410,6270,6360,579700.0,6415,6734,-144,-156,12,40.51484127829861,244.55516646927575
2020-08-18,6285,6435,6190,6340,704410.0,6396,6714,-143,-153,10,39.91656510436755,244.5869402928989
2020-08-19,6375,6375,6290,6350,474230.0,6384,6696,-139,-150,11,40.39054227536636,233.1878731291204
2020-08-20,6250,6335,6210,6285,543080.0,6359,6675,-139,-147,8,38.27687240762751,226.53159647704038
2020-08-21,6325,6325,6165,6245,649170.0,6330,6654,-141,-145,4,36.993895453842484,221.7793395858232
2020-08-24,6335,6365,6270,6345,697480.0,6333,6638,-133,-142,9,42.209047285945275,214.5093867582644
2020-08-25,6395,6435,6260,6290,627500.0,6322,6621,-130,-139,9,40.236394034046604,211.68728770410266
2020-08-26,6290,6305,6200,6290,668580.0,6314,6604,-126,-136,10,40.236394034046604,204.06676715380962
2020-08-27,6300,6300,6160,6195,545440.0,6284,6584,-129,-134,5,36.79188357423864,199.49056949996609
2020-08-28,6200,6205,6095,6190,873780.0,6260,6564,-130,-133,3,36.614223692659266,193.09838596425422
2020-08-31,6245,6280,6050,6090,965180.0,6217,6540,-137,-133,-4,33.16492326794199,195.73421553823604
2020-09-01,6110,6120,6010,6095,744770.0,6186,6518,-141,-134,-7,33.50224387247647,189.61034299979062
2020-09-02,6090,6135,5990,6050,848730.0,6152,6495,-146,-136,-10,31.93982270912423,186.423889928377
2020-09-03,6150,6345,6090,6105,1150000.0,6140,6475,-144,-137,-7,35.8760429557874,194.17932636206436
2020-09-04,6110,6275,6065,6240,1080000.0,6165,6463,-129,-135,6,44.37918485411743,195.30937447905976
2020-09-07,6325,6385,6265,6350,778280.0,6211,6457,-108,-129,21,50.17661999540748,191.71584773055548
2020-09-08,6365,6370,6230,6310,791540.0,6235,6449,-93,-121,28,48.20883704274708,188.02185860694436
2020-09-09,6325,6600,6260,6600,2100000.0,6326,6456,-57,-108,51,60.34960158294535,198.87744013501975
2020-09-10,6655,6660,6515,6590,772910.0,6392,6462,-29,-92,63,59.828782101207636,195.0290515539469
2020-09-11,6585,6725,6520,6660,935290.0,6459,6471,-1,-73,72,62.28257323488579,195.7412621572364
2020-09-14,6695,6855,6645,6805,810290.0,6545,6487,33,-51,84,66.80571828588242,196.75974343171953
2020-09-15,6760,6915,6760,6895,603530.0,6632,6506,66,-27,93,69.26910638608678,193.77690461516815
2020-09-16,6900,6935,6805,6830,623570.0,6681,6521,86,-4,90,65.48908697536642,189.22141142837043
2020-09-17,6750,6795,6585,6710,595280.0,6688,6530,91,15,76,59.079316478109995,193.20559632634397
2020-09-18,6750,6750,6650,6660,845010.0,6681,6536,90,30,60,56.59380441455951,186.5480537316051
2020-09-21,6600,6625,6250,6330,797010.0,6593,6525,62,36,26,43.56633507850918,202.50890703649046
2020-09-22,6395,6410,6140,6140,851760.0,6479,6506,24,33,-9,38.12478184918458,207.32969939102685
2020-09-23,6245,6290,6035,6055,864550.0,6373,6483,-13,23,-36,35.960811310442594,210.73472086309636
2020-09-24,5970,6035,5890,5985,719910.0,6276,6458,-47,9,-56,34.23732590153071,207.4679550871609
2020-09-25,6000,6035,5805,5995,873540.0,6205,6435,-72,-7,-65,34.71866792658882,209.07738686664942
2020-09-28,6150,6350,6100,6305,823200.0,6230,6428,-67,-19,-48,47.53800329316201,219.50043066188874
2020-09-29,6305,6305,6100,6100,547990.0,6197,6412,-78,-30,-48,41.70559788798432,218.46468561461097
2020-09-30,6040,6125,5990,6075,650310.0,6166,6395,-87,-41,-46,41.04425007249268,212.50292235642448
2020-10-01,6115,6125,5990,6010,772000.0,6127,6376,-99,-52,-47,39.29931764759845,206.9669993309656
2020-10-02,5950,5950,5835,5890,1000000.0,6067,6352,-117,-65,-52,36.23647422654383,204.6836422358966
2020-10-05,5960,6005,5895,5945,688600.0,6036,6332,-125,-77,-48,38.5985013670031,198.2776677904754
2020-10-06,5945,6140,5945,6080,709910.0,6047,6319,-119,-85,-34,44.074670744377045,198.0435486625843
2020-10-07,6080,6120,5985,6000,700650.0,6035,6303,-119,-91,-28,41.70118204363573,193.5404380438283
2020-10-08,6080,6155,6035,6130,874440.0,6058,6294,-107,-94,-13,46.722101205202925,190.78754961212627
2020-10-09,6140,6325,6135,6250,768750.0,6106,6291,-88,-92,4,50.923729317149544,191.08843892554583
2020-10-12,6300,6315,6170,6175,504830.0,6123,6285,-77,-89,12,48.356918614745965,187.79640757372113
2020-10-13,6190,6190,6055,6065,537410.0,6108,6274,-77,-86,9,44.79093096466658,184.0252356041696
2020-10-14,6070,6205,6045,6125,614160.0,6112,6266,-71,-83,12,47.08316180461487,182.3091473467289
2020-10-15,6020,6060,5955,6050,625730.0,6096,6255,-71,-80,9,44.590926086929095,181.42992253624828
2020-10-16,6070,6100,5905,5930,1140000.0,6054,6239,-80,-80,0,40.86385641054143,182.39921378365912
2020-10-19,6000,6115,6000,6055,522870.0,6054,6230,-76,-79,3,45.933343096501304,182.58498422768346
2020-10-20,5995,6180,5990,6125,468770.0,6071,6224,-66,-76,10,48.59113930038796,183.11462821142035
2020-10-21,6150,6195,6095,6135,544010.0,6087,6219,-57,-72,15,48.977012562674666,177.17786905346176
2020-10-22,6105,6155,6040,6085,921200.0,6086,6212,-53,-68,15,47.07441756545783,172.7365926925002
2020-10-23,6045,6155,6030,6095,555240.0,6088,6206,-49,-64,15,47.51357047917792,169.32683607160735
2020-10-26,6020,6030,5910,5915,669650.0,6044,6191,-59,-63,4,40.930162364353016,170.44634778077827
2020-10-27,5930,5930,5665,5670,1180000.0,5950,6165,-86,-67,-19,34.02056295387784,177.20018008215126
2020-10-28,5610,5740,5355,5370,1730000.0,5805,6126,-130,-79,-51,27.826124062857346,192.0430243619976
2020-10-29,5375,5455,5125,5130,1420000.0,5636,6077,-183,-99,-84,24.0529751164202,201.89709405042635
2020-10-30,5050,5300,5030,5150,1080000.0,5514,6031,-220,-123,-97,24.966062634715556,206.76158733253874
2020-11-02,5165,5215,5060,5150,784160.0,5423,5988,-247,-147,-100,24.966062634715556,203.06433109450023
2020-11-03,5165,5280,5165,5260,955460.0,5382,5952,-256,-168,-88,30.31048918330187,197.84545030203594
2020-11-04,5150,5495,5150,5410,1190000.0,5389,5925,-248,-184,-64,36.909661807366696,208.3564895661762
2020-11-05,5495,5560,5450,5500,903440.0,5416,5904,-232,-193,-39,40.54737962789508,204.18816888287793
2020-11-06,5485,5600,5480,5560,654860.0,5452,5887,-212,-196,-16,42.91065660727877,198.17472824838666
2020-11-09,5670,6070,5665,6050,1500000.0,5601,5894,-154,-187,33,57.699107089171065,220.44796194493048
2020-11-10,6010,6450,6000,6405,1570000.0,5802,5918,-79,-165,86,64.81108577553778,236.84453609172118
2020-11-11,6435,6640,6360,6600,1150000.0,6001,5951,-4,-132,128,67.99425544507325,239.9270692280268
2020-11-12,6590,6680,6510,6635,901010.0,6159,5984,58,-94,152,68.5442670424747,234.93227856888203
2020-11-13,6595,6775,6555,6700,667200.0,6294,6018,111,-53,164,69.58946364158048,233.8656872425333
2020-11-16,6800,6885,6685,6765,981000.0,6411,6054,156,-11,167,70.64006498557265,231.44670958235238
2020-11-17,6815,6850,6645,6770,572590.0,6500,6088,190,29,161,70.72385054210619,229.55765889789865
2020-11-18,6765,6950,6710,6950,711780.0,6612,6130,229,69,160,73.6402229797731,230.3035404051916
2020-11-19,6965,6990,6755,6810,1120000.0,6661,6163,246,104,142,67.96895901175327,230.63900180482077
2020-11-20,6795,6865,6725,6775,497490.0,6689,6192,254,134,120,66.58829702674052,224.1647873901907
2020-11-23,6840,6880,6670,6690,629400.0,6689,6216,251,157,94,63.22914526939321,223.15301686231993
2020-11-24,6800,6910,6745,6910,786650.0,6744,6249,263,178,85,67.7621504835832,222.92780137215422
2020-11-25,6950,6955,6730,6895,795290.0,6781,6280,268,196,72,67.15428222428056,223.0758155598575
2020-11-26,6940,6940,6790,6870,644490.0,6803,6308,267,210,57,66.09015756648881,217.8561144484391
2020-11-27,6865,6865,6770,6850,483390.0,6814,6334,261,220,41,65.20005222106542,209.43782055926485
2020-11-30,6850,6890,6700,6700,700870.0,6785,6351,242,224,18,58.8033964531936,208.04940480503163
2020-12-01,6750,6830,6730,6795,694090.0,6787,6372,232,225,7,61.38716582636314,202.47444731895794
2020-12-02,6860,6875,6785,6840,637010.0,6800,6394,225,225,0,62.58423849288183,194.44055822474667
2020-12-03,6850,6885,6800,6860,522630.0,6815,6416,219,223,-4,63.13131572260943,186.6233754944076
2020-12-04,6890,7185,6870,7160,970750.0,6901,6452,236,225,11,70.17566343136276,196.50742010194992
2020-12-07,7200,7270,7090,7270,728060.0,6993,6491,255,231,24,72.26795029782106,195.32831866609635
2020-12-08,7250,7250,7080,7090,620010.0,7017,6520,252,235,17,64.31664673544697,194.9477244756609
2020-12-09,7105,7265,7075,7100,1660000.0,7037,6548,248,237,11,64.55000380805956,194.59431558454227
2020-12-10,7105,7105,6910,6975,571220.0,7021,6568,233,236,-3,59.32719839987827,194.62329304278927
2020-12-11,6930,6960,6780,6790,559510.0,6963,6578,203,229,-26,52.55032492526792,194.65020068259005
2020-12-14,6925,6930,6750,6750,566420.0,6909,6586,174,218,-44,51.18880660899732,193.60375777669077
2020-12-15,6730,6750,6595,6695,607950.0,6855,6591,145,203,-58,49.29750662825204,190.84634650692715
2020-12-16,6745,6745,6635,6690,598350.0,6813,6595,121,186,-65,49.11982838466493,185.07160747071808
2020-12-17,6750,6985,6725,6970,742490.0,6852,6613,123,173,-50,58.20453952761826,192.92363550852392
2020-12-18,6930,7035,6875,6930,728330.0,6871,6628,120,162,-42,56.64844075779605,190.57194725791507
2020-12-21,6765,6790,6545,6670,857710.0,6820,6630,95,148,-53,47.71821338622924,204.45966531092114
2020-12-22,6700,6875,6680,6875,502750.0,6833,6641,91,136,-45,53.89030046648286,204.49826064585537
2020-12-23,6875,7000,6855,6990,402500.0,6872,6658,96,128,-32,56.95991213113211,200.24838488543713
2020-12-24,6915,6945,6855,6870,204970.0,6871,6668,89,120,-31,52.99533496868217,195.58778596504877
2020-12-28,6990,7085,6955,7020,346040.0,6908,6685,95,115,-20,57.02219463856602,196.974372681831
2020-12-29,7065,7125,7000,7010,453370.0,6933,6700,97,111,-14,56.67361670885063,191.8333460617002
2020-12-30,7005,7115,6995,7050,428990.0,6962,6717,102,109,-7,57.785258254692124,186.7023927715788
