Date,Open,High,Low,Close,Volume,EMA_7,EMA_40,MACD,Signal_Line,MACD_Hist,RSI,ATR
2020-01-02,3244.7,3258.1,3235.5,3257.8,0.0,3257.8,3257.8,0.0,0.0,0.0,34.87853229682669,22.235714285714298
2020-01-03,3226.4,3246.2,3222.3,3234.8,0.0,3252.05,3256.678048780488,-1.8347578347584204,-0.36695156695168407,-1.4678062678067363,34.87853229682669,22.235714285714298
2020-01-06,3217.6,3246.8,3214.6,3246.3,0.0,3250.6125,3256.171802498513,-2.3339583282609055,-0.7603529192135283,-1.5736054090473772,34.87853229682669,22.235714285714298
2020-01-07,3241.9,3244.9,3232.4,3237.2,0.0,3247.2593750000005,3255.2463487180976,-3.42439793623862,-1.2931619226185467,-2.1312360136200734,34.87853229682669,22.235714285714298
2020-01-08,3238.6,3267.1,3236.7,3253.1,0.0,3248.7195312500003,3255.141648780629,-2.9713304161500673,-1.628795621324851,-1.3425347948252164,34.87853229682669,22.235714285714298
2020-01-09,3266.0,3275.6,3263.7,3274.7,0.0,3255.2146484375,3256.095714693769,-0.8594247475202792,-1.4749214465639366,0.6154966990436574,34.87853229682669,22.235714285714298
2020-01-10,3281.8,3283.0,3260.9,3265.3,0.0,3257.7359863281245,3256.544704220902,0.05513866519595467,-1.1689094242119584,1.224048089407913,34.87853229682669,22.235714285714298
2020-01-13,3271.1,3288.1,3268.4,3288.1,0.0,3265.3269897460937,3258.0839869418337,2.5898520094583546,-0.41715713747789585,3.0070091469362503,34.87853229682669,22.235714285714298
2020-01-14,3285.3,3294.2,3277.2,3283.2,0.0,3269.7952423095703,3259.3091583105243,4.155341358843543,0.49734256178639197,3.6579987970571515,34.87853229682669,22.235714285714298
2020-01-15,3282.3,3298.7,3280.7,3289.3,0.0,3274.6714317321776,3260.772126197816,5.82111972250641,1.5620979939303956,4.259021728576014,34.87853229682669,22.235714285714298
2020-01-16,3303.0,3317.1,3302.8,3316.8,0.0,3285.2035737991328,3263.5051932125566,9.253611378111145,3.100400670766546,6.153210707344599,34.87853229682669,22.235714285714298
2020-01-17,3323.7,3329.9,3318.9,3329.6,0.0,3296.30268034935,3266.7293301290174,12.858513827623483,5.0520233021379335,7.8064905254855494,34.87853229682669,22.235714285714298
2020-01-21,3321.0,3329.8,3316.6,3320.8,0.0,3302.427010262012,3269.3669237812605,14.83433752649944,7.008486147010235,7.825851379489205,34.87853229682669,22.235714285714298
2020-01-22,3330.0,3337.8,3320.0,3321.8,0.0,3307.2702576965094,3271.924634816321,16.293067347254237,8.865402387059035,7.427664960195202,34.87853229682669,22.235714285714298
2020-01-23,3315.8,3326.9,3301.9,3325.5,0.0,3311.827693272382,3274.538067264305,17.545427550440763,10.60140741973538,6.944020130705383,34.87853229682669,22.235714285714298
2020-01-24,3333.1,3333.2,3281.5,3295.5,0.0,3307.7457699542865,3275.560600568485,15.933511156350505,11.667828167058406,4.265682989292099,30.400312627644837,24.340306122448975
2020-01-27,3247.2,3258.8,3234.5,3243.6,0.0,3291.709327465715,3274.001546882217,10.348864281705573,11.40403538998784,-1.0551711082822663,24.53202516674665,26.95885568513119
2020-01-28,3255.3,3285.8,3253.2,3276.2,0.0,3287.8319955992865,3274.1087884977187,8.456062721437775,10.814440856277828,-2.358378134840054,33.24829415345599,28.04750885047898
2020-01-29,3289.5,3293.5,3271.9,3273.4,0.0,3284.223996699465,3274.0742134490492,6.653371325542139,9.982226950130691,-3.3288556245885523,32.89685717829467,27.586972504016188
2020-01-30,3256.4,3285.9,3242.8,3283.7,0.0,3284.092997524599,3274.54376401251,5.98683679798296,9.183148919701145,-3.1963121217181847,35.593787472169595,28.695045896586457
2020-01-31,3282.3,3282.3,3214.7,3225.5,0.0,3269.444748143449,3272.1513852801927,0.7536620336782107,7.497251542496558,-6.7435895088183475,28.5993412727875,31.573971189687423
2020-02-03,3235.7,3268.4,3235.7,3248.9,0.0,3264.3085611075867,3271.0171713640857,-1.4883257393084932,5.700136086135549,-7.188461825444042,34.198140021127585,32.3829732475669
2020-02-04,3280.6,3306.9,3280.6,3297.6,0.0,3272.63142083069,3272.3138947121793,0.6569923956940329,4.691507348047246,-4.034514952353213,44.034045383821926,34.212760872740695
2020-02-05,3324.9,3337.6,3313.8,3334.7,0.0,3288.148565623017,3275.3571193603652,5.289854269035459,4.811176732244888,0.47867753679057046,50.14757590157488,34.62613509611636
2020-02-06,3344.9,3348.0,3334.4,3345.8,0.0,3302.5614242172624,3278.793357440347,9.744776200923752,5.797896625980661,3.9468795749430914,51.842558812673104,33.12426830353661
2020-02-07,3335.5,3341.4,3322.1,3327.7,0.0,3308.8460681629467,3281.1790473213055,11.680173427320824,6.974351986248694,4.70582144107213,48.92163464280568,32.451106281855445
2020-02-10,3318.3,3352.3,3317.8,3352.1,0.0,3319.65955112221,3284.6386059885585,15.00984164256306,8.581449917511568,6.428391725051492,52.78371743341203,32.597455833151486
2020-02-11,3365.9,3375.6,3352.7,3357.8,0.0,3329.1946633416574,3288.2074544769216,17.90220458450449,10.445600850910154,7.456603733594335,53.665096167949976,31.94763755935495
2020-02-12,3370.5,3381.5,3369.7,3379.4,0.0,3341.745997506243,3292.655871331706,21.687364102156607,12.693953501159445,8.993410600997162,56.94497781615877,31.35852059082958
2020-02-13,3365.9,3385.1,3360.5,3373.9,0.0,3349.784498129682,3296.6189995594273,23.9670490336257,14.948572607652697,9.018476425973002,55.86067715011685,30.87576912005603
2020-02-14,3378.1,3380.7,3366.2,3380.2,0.0,3357.3883735972613,3300.696121532138,25.982562310035064,17.15537054812917,8.827191761905894,56.873653959806056,29.706071325766313
2020-02-18,3369.0,3375.0,3355.6,3370.3,0.0,3360.6162801979463,3304.0914326769116,26.475826987448727,19.019461835993084,7.456365151455643,54.74739279463911,29.34135194535443
2020-02-19,3380.4,3393.5,3378.8,3386.2,0.0,3367.0122101484594,3308.0967286438913,27.82894515935459,20.781358500665387,7.047586658689202,57.49581698223295,28.90268394925767
2020-02-20,3380.4,3389.2,3341.0,3373.2,0.0,3368.5591576113447,3311.2724979783357,27.534904466011994,22.13206769373471,5.402836772277283,54.57716674288599,30.281063667167825
2020-02-21,3360.5,3360.8,3328.4,3337.8,0.0,3360.8693682085086,3312.5665224671975,24.166810994407115,22.539016353869194,1.6277946405379211,47.5053227634379,31.318130548084387
2020-02-24,3257.6,3259.8,3214.7,3225.9,0.0,3327.1270261563814,3308.338887224895,12.326090342928637,20.496431151681083,-8.170340808752446,32.96471597586208,37.87397836607839
2020-02-25,3238.9,3247.0,3118.8,3128.2,0.0,3277.3952696172864,3299.5516244334367,-4.885028006155153,15.420139320113837,-20.30516732626899,25.59771645304076,44.32583705421564
2020-02-26,3139.9,3182.5,3109.0,3116.4,0.0,3237.146452212965,3290.617398851318,-19.2551631456804,8.48507882695499,-27.74024197263539,24.874662625221518,46.40970583605738
2020-02-27,3062.5,3097.1,2977.4,2978.8,0.0,3172.559839159724,3275.4067940293025,-41.27102215077048,-1.4661413685901028,-39.804880782180376,18.36142527074658,53.02329827633899
2020-02-28,2916.9,2959.7,2855.8,2954.2,0.0,3117.9698793697935,3259.738169930312,-60.01198265731318,-13.17530962633472,-46.83667303097846,17.480199001539646,58.021634113743346
2020-03-02,2974.3,3091.0,2945.2,3090.2,0.0,3111.0274095273453,3251.468015299565,-63.16217128600374,-23.172681958268527,-39.989489327735214,35.81916657029305,64.29151739133313
2020-03-03,3096.5,3136.7,2976.6,3003.4,0.0,3084.120557145509,3239.3671365044643,-71.8346874904073,-32.905083064696285,-38.92960442571102,31.07278744847231,71.13498043480932
2020-03-04,3045.8,3131.0,3034.4,3130.1,0.0,3095.615417859132,3234.037032284734,-67.70364249396653,-39.86479495055033,-27.838847543416193,42.955199014823876,75.16819611803723
2020-03-05,3075.7,3083.0,2999.8,3023.9,0.0,3077.686563394349,3223.786445344015,-72.16731216918879,-46.32529839427803,-25.84201377491076,37.17091381388196,79.106182109606
2020-03-06,2954.2,2985.9,2901.5,2972.4,0.0,3051.3649225457616,3211.5236919125996,-78.95033186152341,-52.85030508772711,-26.1000267737963,34.72866741682098,82.19859767320557
2020-03-09,2863.9,2863.9,2734.4,2746.6,0.0,2975.1736919093214,3188.844487429058,-101.37748026022928,-62.55574012222755,-38.82174013800173,26.505723983918998,93.3272692679766
2020-03-10,2813.5,2882.6,2734.0,2882.2,0.0,2951.930268931991,3173.8862197495914,-106.9762149855951,-71.43983509490107,-35.536379890694036,36.265389911238685,97.27532146312113
2020-03-11,2825.6,2825.6,2707.2,2741.4,0.0,2899.297701698993,3152.789330981319,-121.37549472785486,-81.42696702149183,-39.94852770636302,31.576471434053644,102.82708421575533
2020-03-12,2630.9,2660.9,2478.9,2480.6,0.0,2794.6232762742447,3119.9996075188155,-152.07834358885202,-95.55724233496387,-56.52110125388815,25.102308688510064,114.23229248605853
2020-03-13,2570.0,2711.3,2492.4,2711.0,0.0,2773.717457205684,3100.048407152044,-156.02070843904812,-107.64993555578073,-48.37077288326739,37.327522163228046,122.55141445134008
2020-03-16,2508.6,2563.0,2380.9,2386.1,0.0,2676.813092904263,3065.2216555836517,-183.24939077536646,-122.76982659969788,-60.479564175668585,29.91277092029202,137.37631341910148
2020-03-17,2425.7,2553.9,2367.0,2529.2,0.0,2639.909819678197,3039.074257750303,-191.07870724085387,-136.4316027279291,-54.647104512924784,35.947758259559905,140.91371960345137
2020-03-18,2436.5,2453.6,2280.5,2398.1,0.0,2579.4573647586476,3007.807220786873,-205.49337162559914,-150.2439565074631,-55.24941511813603,33.13297089235026,148.61273963177626
2020-03-19,2393.5,2467.0,2319.8,2409.4,0.0,2536.9430235689856,2978.616624650928,-213.5436827917033,-162.90390176431117,-50.63978102739213,33.61547505855245,148.51182965807794
2020-03-20,2431.9,2453.0,2295.6,2304.9,0.0,2478.9322676767392,2945.7523990581994,-225.75354273333232,-175.4738299581154,-50.27971277521692,31.361697106438243,149.14669896821525
