Date,Predicted_Close
2025-02-03,208.0817224724015
2025-02-04,198.67986902069345
2025-02-05,192.0434133959622
2025-02-06,189.4108167823708
2025-02-07,186.84537396616415
2025-02-10,184.70313530544666
2025-02-11,183.46805663220982
2025-02-12,183.14254815666823
2025-02-13,182.9673149185677
2025-02-14,182.70497175333702
