Date,Pred_Close_Ridge
2025-01-17,5860.789551738114
2025-01-20,5808.634508219612
2025-01-21,5760.114075242347
2025-01-22,5716.923780771588
2025-01-23,5676.879864574544
2025-01-24,5642.91851130528
2025-01-27,5611.499347357518
2025-01-28,5583.900564712336
2025-01-29,5563.114253050842
2025-01-30,5544.8966233437395
