Date,Predicted_Close
2025-02-03,5964.373678519656
2025-02-04,5831.3549695325055
2025-02-05,5672.904415105531
2025-02-06,5502.266605461098
2025-02-07,5331.563948640738
2025-02-10,5156.311748693332
2025-02-11,4964.933712418071
2025-02-12,4742.29279567279
2025-02-13,4469.721721720316
2025-02-14,4126.163336770113
