Date,Predicted_Close
2025-02-03,235.05047450613787
2025-02-04,229.4076658556306
2025-02-05,222.86506587871634
2025-02-06,216.64228257106265
2025-02-07,211.378270472447
2025-02-10,207.01308995437898
2025-02-11,203.2871444399114
2025-02-12,199.90238801171859
2025-02-13,196.76688270918987
2025-02-14,193.82053087411708
