Date,Pred_Close_Ridge
2025-01-20,5103.306226011056
2025-01-21,5061.975618602568
2025-01-22,5012.928366489564
2025-01-23,4958.380846937682
2025-01-24,4900.28332546449
2025-01-27,4841.064675928231
2025-01-28,4783.228306044843
2025-01-29,4728.602605447413
2025-01-30,4678.393497710787
2025-01-31,4633.077161646156
