Date,Predicted_Close
2025-02-03,5797.995018233129
2025-02-04,5689.539127682892
2025-02-05,5607.2044643814115
2025-02-06,5560.2211557399205
2025-02-07,5530.649726435733
2025-02-10,5513.112575240862
2025-02-11,5500.53328123852
2025-02-12,5490.909615392022
2025-02-13,5485.13029594605
2025-02-14,5480.337700659936
