Date,Predicted_Close
2025-02-03,165.9219186440267
2025-02-04,168.9797877219635
2025-02-05,171.89720978522706
2025-02-06,174.03952587033683
2025-02-07,175.2897489734068
2025-02-10,175.87858230069767
2025-02-11,176.18731153035773
2025-02-12,175.2974593615158
2025-02-13,173.95969205937624
2025-02-14,173.6943939282268
