Date,Predicted_Close
2025-02-03,18454.7606797551
2025-02-04,18431.67331283061
2025-02-05,18394.955218562678
2025-02-06,18360.672008822807
2025-02-07,18324.476120334184
2025-02-10,18181.05724042648
2025-02-11,18077.372259883577
2025-02-12,17870.95018680094
2025-02-13,17640.840254628503
2025-02-14,17237.34554907254
