Date,Predicted_Close
2025-02-03,5279.461160200119
2025-02-04,5297.927520706164
2025-02-05,5309.471695553124
2025-02-06,5326.588094388289
2025-02-07,5335.464543932181
2025-02-10,5344.240472769921
2025-02-11,5350.034418211537
2025-02-12,5356.1119943435515
2025-02-13,5359.782570754076
2025-02-14,5364.6707827496475
