Date,Predicted_Close
2025-02-03,12126.036928804002
2025-02-04,11849.595729915944
2025-02-05,11576.779828309287
2025-02-06,11379.080462190863
2025-02-07,11217.224964624573
2025-02-10,11034.060074330235
2025-02-11,10827.466851352956
2025-02-12,10593.001118784761
2025-02-13,10325.302107524603
2025-02-14,10066.607416642832
