Date,Predicted_Close
2025-02-03,18349.684596657753
2025-02-04,18335.454567074776
2025-02-05,18314.601170420647
2025-02-06,18300.002405047417
2025-02-07,18295.271286964417
2025-02-10,18305.535424351692
2025-02-11,18329.704469442368
2025-02-12,18372.930811047554
2025-02-13,18435.94993829727
2025-02-14,18525.139394402504
