Date,Pred_Close_Ridge
2025-02-03,12199.35029010456
2025-02-04,11869.30578874363
2025-02-05,11392.64502013477
2025-02-06,10778.972917511343
2025-02-07,10043.318143140286
2025-02-10,9208.025232487318
2025-02-11,8303.106153095898
2025-02-12,7365.872916347551
2025-02-13,6440.234292060082
2025-02-14,5575.515229244878
