Date,Predicted_Close
2025-01-29,20350.500914275646
2025-01-30,20477.726691663265
2025-01-31,20546.44288766384
2025-02-03,20611.29642391205
2025-02-04,20670.746229171753
2025-02-05,20732.83995759487
2025-02-06,20796.448464095592
2025-02-07,20857.670623004436
2025-02-10,20916.505460500717
2025-02-11,20978.651775240898
