Date,Predicted_Close
2025-02-03,5233.36869354248
2025-02-04,5255.29263777256
2025-02-05,5255.396857180595
2025-02-06,5255.486835427284
2025-02-07,5256.163614253997
2025-02-10,5257.638545441627
2025-02-11,5260.105502982139
2025-02-12,5263.829243011474
2025-02-13,5268.931462726592
2025-02-14,5275.742621803283
