Date,Predicted_Close
2025-02-03,146.63382402958143
2025-02-04,146.31460746873495
2025-02-05,146.19856297258292
2025-02-06,145.67789042374298
2025-02-07,145.35293340909095
2025-02-10,144.5839885714286
2025-02-11,144.13989856782098
2025-02-12,143.2887818350168
2025-02-13,143.27617543410292
2025-02-14,143.78482629268873
