Date,Pred_Close_Ridge
2025-02-03,18645.415884362992
2025-02-04,18795.182668635745
2025-02-05,18958.550021421866
2025-02-06,19125.50148330821
2025-02-07,19300.175199222598
2025-02-10,19515.809461718665
2025-02-11,19718.64413075007
2025-02-12,19944.101554512563
2025-02-13,20159.93552715728
2025-02-14,20424.019140618293
