Date,Open,High,Low,Close,Volume,EMA_7,EMA_40,MACD,Signal_Line,MACD_Hist,RSI,ATR
2020-02-05,9553.4,9721.9,9540.2,9717.8,221920000.0,9542.32501227044,9587.338032823296,-26.801953438627606,-40.416483729990624,13.614530291363018,52.911210237998965,115.76874220237804
2020-02-06,9767.1,9816.2,9757.0,9811.3,248420000.0,9609.56875920283,9598.263006831916,-2.8286391733399796,-32.898914818660494,30.070275645320514,57.12568561236838,114.52811775935115
2020-02-07,9789.3,9816.2,9761.8,9811.0,179590000.0,9659.926569402123,9608.640421132797,15.962175583490534,-23.12669673823029,39.08887232172083,57.108024524290386,110.23325220511188
2020-02-10,9790.6,9820.4,9773.5,9816.0,132130000.0,9698.944927051592,9618.755522540952,30.901279161253115,-12.32110155833361,43.222380719586724,57.34472124897399,105.7094484761753
2020-02-11,9863.4,9884.0,9817.8,9882.6,167630000.0,9744.858695288694,9631.625984856028,47.566374224614265,-0.3436064017440348,47.9099806263583,60.47362426757594,103.01591644216278
2020-02-12,9897.9,9946.6,9888.6,9940.4,199830000.0,9793.74402146652,9646.68813193622,64.69183190417243,12.66348125943926,52.02835064473317,63.009608441704806,100.22906526772258
2020-02-13,9893.9,9910.1,9794.3,9909.8,161750000.0,9822.758016099891,9659.522857207625,74.93095878241547,25.116976764034504,49.81398201838097,60.78608363487736,103.50556060574242
2020-02-14,9910.9,9969.7,9905.2,9956.8,127060000.0,9856.26851207492,9674.024181246277,85.84844042454097,37.2632694961358,48.58517092840517,62.94879541163825,100.71944913390368
2020-02-17,9979.2,10022.2,9955.2,10022.2,105780000.0,9897.75138405619,9691.008367526945,98.64078711937327,49.538773020783296,49.102014098589976,65.77718199449208,98.31091705291055
2020-02-18,9977.4,10041.5,9967.8,10005.8,184040000.0,9924.763538042142,9706.364056915874,106.23090732621677,60.87719988186999,45.353707444346774,64.44856299761969,96.55299440627414
2020-02-19,10042.0,10100.2,10020.7,10083.6,151870000.0,9964.472653531606,9724.765810237051,117.17324187771919,72.13640828103983,45.03683359667936,67.77402293488906,96.39920909154037
2020-02-20,10048.7,10050.3,9931.0,9931.0,178850000.0,9956.104490148704,9734.826014615732,112.23776904054648,80.15668043294116,32.081088607605324,56.59223984266403,100.41355129928752
2020-02-21,9893.0,9946.4,9843.5,9886.2,194950000.0,9938.628367611527,9742.210111463744,103.51809352378223,84.82896305110938,18.689130472672844,53.7866114584649,100.59115477790981
2020-02-24,9649.8,9676.8,9459.6,9483.5,256060000.0,9824.846275708645,9729.590106026488,63.38252901892156,80.53967624467182,-17.157147225750265,36.3444673343611,123.877500865202
2020-02-25,9507.0,9518.9,9248.0,9250.8,263350000.00000003,9681.334706781483,9706.234491098367,12.652015187262805,66.96214403319001,-54.31012884592721,30.241647255089234,134.37910794625898
2020-02-26,9213.0,9362.8,9030.7,9316.8,299260000.0,9590.201030086111,9687.237686654544,-21.97333912742579,49.175047401066855,-71.14838652849264,33.64493427667027,148.50202880724038
2020-02-27,9182.2,9204.4,8877.4,8985.9,341790000.0,9439.125772564583,9653.02609218359,-75.2476385007285,24.290510220707787,-99.53814872143629,26.6301606283335,169.2804553210089
2020-02-28,8748.1,8818.6,8582.7,8723.2,497980000.0,9260.144329423438,9607.668721833172,-137.0853643515984,-7.984664693753452,-129.10069965784496,22.60135399034563,185.98899422665104
2020-03-02,8910.2,8913.5,8541.1,8741.5,355480000.0,9130.48324706758,9565.416589060822,-182.51166962676325,-42.89006568035541,-139.62160394640784,23.469935179147342,199.3040660676045
2020-03-03,8860.2,9014.3,8776.4,8811.6,351220000.0,9050.762435300685,9528.645048131026,-210.43015188364006,-76.39808292101236,-134.0320689626277,26.856090217524184,204.55377563420413
2020-03-04,8827.8,8963.7,8745.9,8910.0,321260000.0,9015.571826475514,9498.467240905122,-222.0559695847969,-105.52966025376926,-116.52630933102765,31.441694718919294,205.49993451747534
2020-03-05,8960.8,8962.5,8639.9,8683.0,342800000.0,8932.428869856636,9458.688351104873,-246.74222596507934,-133.7721733960313,-112.97005256904805,27.204532145495904,213.86422490908427
2020-03-06,8532.6,8542.0,8310.4,8375.6,345900000.0,8793.221652392476,9405.854773002195,-287.79337012666656,-164.57641274215837,-123.21695738450819,22.73616299936147,225.2024945584354
2020-03-09,7884.0,8022.9,7621.4,7708.7,598770000.0,8522.091239294357,9323.066735294771,-369.8762509355838,-205.6363803808435,-164.23987055474032,16.430821656541895,262.98803066140437
2020-03-10,7815.6,8007.7,7440.6,7461.5,506030000.0,8256.943429470768,9232.258601865757,-449.6907444361823,-254.44725319191127,-195.243491244271,14.79315784657571,284.7103141855897
2020-03-11,7589.3,7717.1,7364.6,7436.4,369150000.0,8051.807572103076,9144.655743238158,-509.1010656182898,-305.378015677187,-203.72304994110277,14.633669610755618,289.55243460090475
2020-03-12,7040.8,7077.7,6347.0,6390.9,723610000.0,7636.580679077308,9010.326194787514,-633.2476014091917,-370.951932823588,-262.2956685856037,9.863500078105616,346.684403557983
2020-03-13,6763.7,7140.5,6468.3,6629.6,473170000.0,7384.835509307981,8894.193209675928,-704.255313480021,-437.6126089548746,-266.64270452514637,16.551726819829966,375.4640890181271
2020-03-16,6331.0,6362.5,5814.5,6107.2,583610000.0,7065.426631980986,8758.242321399053,-793.5353692223516,-508.79716100837004,-284.7382082139816,14.087987820930252,406.8666540882609
2020-03-17,6444.5,6557.3,6083.0,6498.5,388450000.0,6923.694973985739,8648.01098864788,-823.2261779182254,-571.6829643903411,-251.5432135278843,23.297796184641555,411.6833216533851
2020-03-18,6370.5,6524.2,6174.1,6274.8,398610000.0,6761.471230489305,8532.244598957739,-854.951726863218,-628.3367168849165,-226.6150099783015,21.855363494957487,407.2845129638576
2020-03-19,6368.2,6506.4,6228.3,6395.8,346230000.0,6670.0534228669785,8428.027789252483,-860.4124649042997,-674.7518664887932,-185.66059841550646,24.575539447021995,398.05704775215344
2020-03-20,6645.4,6769.9,6371.1,6443.3,486800000.0,6613.365067150234,8331.21179953285,-851.0963768748989,-710.0207685660145,-141.0756083088844,25.669391117946105,398.1101157698567
2020-03-23,6223.7,6472.0,6148.0,6230.2,282030000.0,6517.573800362676,8228.723419067832,-851.0977736965951,-738.2361695921306,-112.8616041044645,23.98855694668535,392.8165360720098
2020-03-24,6433.3,6717.3,6403.6,6717.3,301210000.0,6567.505350272007,8154.995447405986,-802.5427680874209,-751.0974892911887,-51.445278796232174,34.53984948563311,399.5510692097234
2020-03-25,6985.9,7058.1,6625.8,6942.4,322630000.0,6661.229012704005,8095.844449971548,-737.3986153384967,-748.3577145006504,10.959099162153734,38.76979204470321,401.89027855188596
2020-03-26,6789.0,7033.2,6759.1,7033.2,248810000.0,6754.221759528004,8044.008135338789,-670.7130413575624,-732.8287798720329,62.115738514470536,40.44163423102241,392.7624015124655
2020-03-27,6916.7,6936.7,6661.9,6777.9,225320000.0,6760.1413196460035,7982.246762883238,-631.1888675393648,-712.5007974054993,81.3119298661345,37.353405904559374,391.2293728330037
2020-03-30,6748.6,6789.1,6507.0,6659.9,232010000.0,6735.0809897345025,7917.742042742592,-602.4427043765108,-690.4891787997017,88.04647442319083,35.98559740532461,383.43441763064635
2020-03-31,6746.8,6802.0,6624.7,6785.4,258180000.0,6747.660742300877,7862.505845535637,-563.0439417346561,-665.0001313866926,101.95618965203653,38.56236916839203,368.71053065702876
2020-04-01,6627.3,6687.8,6565.2,6579.4,235110000.0,6705.595556725659,7799.915316485118,-542.1925585624376,-640.4386168218416,98.24605825940398,36.0007311792066,358.10263561009816
2020-04-02,6633.7,6658.9,6424.5,6574.1,233310000.0,6672.721667544243,7740.119447388282,-520.0999642416118,-616.3708863057957,96.27092206418388,35.93459180281465,349.26673306651975
2020-04-03,6563.6,6632.5,6509.4,6581.6,215390000.0,6649.941250658183,7683.606303613244,-496.2655958792375,-592.349828220484,96.08423234124655,36.113457983334555,333.11196641891127
2020-04-06,6807.9,6874.9,6728.6,6844.3,225970000.0,6698.530937993637,7642.66453270528,-450.98037171066244,-564.0759369185198,113.09556520785736,42.20057494678468,330.26825453184614
2020-04-07,6986.9,7119.1,6903.6,7002.0,260860000.0,6774.398203495228,7611.412604280633,-397.78106078986184,-530.8169616927883,133.03590090292641,45.554261444232814,326.306236351
2020-04-08,6930.2,6952.5,6860.6,6951.8,155910000.0,6818.748652621421,7579.236379681577,-355.5721298884955,-495.76799533192974,140.19586544343423,44.66581568124244,313.09864804021424
2020-04-09,7049.3,7116.8,6918.7,7070.6,240350000.0,6881.711489466066,7554.424848965402,-308.97342755963564,-458.40908177747093,149.4356542178353,47.28596233416069,304.88445889448474
2020-04-14,7209.7,7209.7,7080.3,7108.6,259990000.0,6938.43361709955,7532.677295357334,-265.9120690107047,-419.9096792241177,153.997610213413,48.13198798313229,293.04271183059296
2020-04-15,7065.6,7086.8,6816.4,6839.5,289920000.0,6913.700212824662,7498.863768754537,-250.61086708193307,-386.0499167956808,135.43904971374775,42.88319798887135,292.98251812840783
2020-04-16,6930.8,6950.9,6733.1,6763.4,237960000.0,6876.1251596184975,7462.987487351877,-241.8374368860932,-357.20742081376335,115.36998392767015,41.504785456811206,287.6123382620929
2020-04-17,6942.5,7000.3,6845.0,6875.8,251270000.0,6876.043869713873,7434.34419528593,-223.24130283651903,-330.4141972183145,107.17289438179546,44.35005319254592,283.9900283862292
2020-04-20,6932.5,6933.3,6715.0,6831.5,186640000.0,6864.907902285405,7404.937161369543,-209.66152484512622,-306.2636627436769,96.60213789855067,43.45294643198302,279.2978835014986
2020-04-21,6741.3,6760.9,6634.9,6634.9,200780000.0,6807.405926714053,7367.374373010053,-212.31598340064284,-287.4741268750701,75.15814347442728,39.62244421737732,273.39089182282015
2020-04-22,6685.1,6729.6,6654.2,6719.8,177930000.0,6785.504445035539,7335.785379204684,-205.20348245809146,-271.01999799167436,65.8165155335829,42.00022417833889,260.62725669261874
2020-04-23,6758.7,6797.6,6713.6,6746.5,163720000.0,6775.7533337766545,7307.039750950797,-195.16259445514606,-255.8485172843687,60.68592282922265,42.763631742094574,248.0110240717174
2020-04-24,6641.3,6710.8,6578.1,6613.9,182930000.0,6735.29000033249,7273.228055782465,-195.64950448753825,-243.80871472500263,48.15921023746438,39.95123068887085,242.324522352309
2020-04-27,6780.9,6790.1,6667.3,6731.8,147260000.0,6734.417500249368,7246.816931110149,-184.3962345187556,-231.92621868375323,47.52998416499764,43.50868491185224,237.60134218428698
2020-04-28,6724.6,6857.9,6707.9,6836.4,233780000.0,6759.913125187026,7226.796593007215,-165.13402887918255,-218.56778072283913,53.43375184365658,46.53495515507269,231.34410345683793
2020-04-29,6829.4,7055.7,6816.8,7055.7,247760000.0,6833.859843890269,7218.45041773857,-130.66667085525296,-200.98755874932192,70.32088789406896,52.30394900605261,231.88381035277806
2020-04-30,7084.8,7128.4,6918.3,6922.3,314980000.0,6855.969882917701,7204.004055897664,-112.81484709456436,-183.35301641837043,70.53816932380607,48.85088626731794,230.32782389900814
2020-05-04,6767.7,6767.7,6673.3,6673.3,241560000.0,6810.302412188276,7178.116053170949,-117.40598406730624,-170.1636099481576,52.75762588085138,43.127506784048634,231.6615507633647
2020-05-05,6772.2,6815.9,6680.7,6747.7,203870000.0,6794.651809141207,7157.1201481382195,-113.73002603663554,-158.8768931658532,45.14686712921767,45.193690460577514,225.30001142312432
2020-05-06,6719.8,6762.5,6666.2,6671.7,166020000.0,6763.913856855906,7133.441116521721,-115.61661132842801,-150.2248367983682,34.60822546994018,43.45688724735877,216.08572489290117
2020-05-07,6714.9,6747.2,6666.4,6730.9,167460000.0,6755.660392641928,7113.80496449627,-111.05462987523515,-142.39079541374159,31.336165538506435,45.222784996457506,206.42245882912252
2020-05-08,6790.7,6807.4,6715.4,6783.1,128580000.00000001,6762.520294481446,7097.673015008647,-102.05074549025176,-134.32278542904362,32.27203993879186,46.80049405328115,198.24942605561378
2020-05-11,6830.9,6854.7,6651.7,6672.2,217440000.0,6739.940220861085,7076.918233788712,-102.68017230554688,-127.99426280434429,25.314090498797412,43.90710083662586,198.58875276592707
2020-05-12,6672.7,6795.1,6663.2,6762.7,172850000.0,6745.6301656458145,7061.590515067312,-94.78379533968928,-121.35216931141329,26.568373971724014,46.79770803472878,193.82527042550373
2020-05-13,6694.0,6728.2,6631.4,6631.4,245670000.0,6717.072624234361,7040.605611893296,-97.99109207196943,-116.67995386352452,18.688861791555084,43.31051959027908,189.3591796808249
2020-05-14,6569.7,6609.0,6421.4,6545.6,258950000.0,6674.204468175771,7016.458996678988,-106.23166823461816,-114.59029673774324,8.35862850312509,41.1525051030375,190.8335239893374
2020-05-15,6594.4,6624.3,6466.0,6474.9,203850000.0,6624.378351131829,6990.041484645866,-117.11722883800758,-115.09568315779612,-2.02154568021146,39.409961009080995,188.5097008472419
2020-05-18,6583.1,6790.2,6558.1,6779.3,203490000.0,6663.108763348871,6979.761412224117,-100.02851160319278,-112.08224884687546,12.053737243682676,49.35361241581038,197.56615078672465
2020-05-19,6864.2,6872.6,6555.6,6609.1,501360000.0,6649.606572511653,6961.680367725378,-99.07719739810182,-109.48123855712073,10.404041159018917,44.91510760984103,206.0971400162443
2020-05-20,6593.4,6697.1,6499.1,6683.6,341450000.0,6658.1049293837405,6948.115471738774,-91.25976094228281,-105.83694303415317,14.577182091870355,47.1553755533288,205.51877287222686
2020-05-21,6612.7,6773.4,6579.9,6686.1,258579999.99999997,6665.1036970378045,6935.334229214931,-83.89556131516292,-101.44866669035513,17.553105375192203,47.23292860106435,204.66028909563923
2020-05-22,6618.2,6751.8,6585.7,6697.5,292690000.0,6673.202772778353,6923.732559497129,-76.26041276040905,-96.41101590436593,20.15060314395687,47.61049373731507,201.90598273166503
2020-05-25,6766.6,6856.8,6725.2,6856.8,187070000.0,6719.102079583765,6920.467556594829,-56.70170192394471,-88.46915310828169,31.767451184336977,52.7032808035774,198.8626982508318
2020-05-26,6940.6,7023.8,6917.1,7003.9,383730000.0,6790.301559687823,6924.537431882886,-28.99727945179893,-76.57477837698514,47.577498925186205,56.872433018831835,196.58679123291523
2020-05-27,7034.0,7229.0,7030.2,7174.5,501010000.0,6886.351169765867,6936.730727888599,6.648034786513563,-59.9302157442854,66.57825053079895,61.14966265058337,198.62344900199273
2020-05-28,7237.3,7244.5,7141.4,7224.1,375470000.0,6970.788377324399,6950.748741162325,38.45620936312298,-40.252930722803725,78.7091400859267,62.31972500142371,191.80034550185042
2020-05-29,7164.3,7201.8,7096.5,7096.5,903980000.0,7002.2162829932995,6957.858558666601,52.75997908139925,-21.65034876196313,74.41032784336238,57.520301783044395,187.21460653743256
2020-06-01,7228.7,7276.0,7160.1,7221.4,291930000.0,7057.012212244974,6970.714238731644,73.32891570875017,-2.6544958678204704,75.98341157657065,60.709948376304,186.66356321333024
2020-06-02,7264.0,7445.3,7236.9,7408.1,402950000.0,7144.78415918373,6992.0501295252225,103.50196958250217,18.576797222244057,84.92517236025812,64.94690551238125,189.3233086980924
2020-06-03,7487.3,7629.7,7448.9,7626.4,445040000.0,7265.188119387798,7022.994025645943,143.37656199546927,43.5367501768891,99.83981181858017,69.1376787317032,191.62878664822864
2020-06-04,7567.7,7669.2,7516.0,7566.8,514860000.0,7340.591089540848,7049.521146346141,168.22900263815973,68.47520066914322,99.75380196901651,66.78990713911608,188.8838733162123
2020-06-05,7672.0,7890.4,7664.1,7872.6,573280000.0,7473.593317155635,7089.671334329256,210.17745040507452,96.81565061632949,113.36179978874503,72.03681654760713,198.50645379362567
2020-06-08,7813.1,7992.7,7796.6,7896.1,557210000.0,7579.219987866727,7129.009318020511,242.52250263949463,125.95702102096253,116.5654816185321,72.39772201875503,198.3345642369381
2020-06-09,7878.2,7914.7,7683.2,7752.3,453060000.0,7622.489990900045,7159.413741531705,253.62905350532765,151.49142751783558,102.13762598749207,66.7228370194048,200.70352393429965
2020-06-10,7779.8,7861.0,7649.4,7663.9,355560000.0,7632.842493175034,7184.022827310647,252.38855571069234,171.67085315640693,80.71770255428541,63.4311912417864,201.48184365327828
2020-06-11,7486.5,7486.5,7278.0,7278.0,456670000.0,7544.131869881276,7188.607079636957,217.75638728799186,180.88795998272394,36.868427305267915,51.48953073711214,214.65456910661553
2020-06-12,7232.2,7425.3,7205.0,7292.7,370130000.0,7481.273902410957,7193.6847830693005,189.31401730111247,182.57317144640166,6.7408458547108125,51.86130846909006,215.0578141704287
2020-06-15,7116.9,7309.4,7062.9,7259.3,329040000.0,7425.780426808217,7196.8855253586025,162.20829702875835,178.500196562873,-16.291899534114634,50.90667545609645,217.30368458682665
2020-06-16,7420.8,7599.3,7349.7,7495.3,388210000.0,7443.1603201061625,7211.442328999647,157.94930482644486,174.39001821558736,-16.440713389142502,56.93830085123621,226.06770711633902
2020-06-17,7458.1,7552.5,7402.5,7478.7,333500000.0,7452.045240079622,7224.479288560639,151.48827897190858,169.8096703668516,-18.32139139494302,56.41328301108411,220.63429946517195
2020-06-18,7436.4,7495.2,7318.1,7390.2,326760000.0,7436.583930059717,7232.563225704023,137.64003046511334,163.37574238650396,-25.735711921390617,53.57688678722109,217.52470664623107
2020-06-19,7444.2,7502.1,7401.0,7414.2,634640000.0,7430.987947544788,7241.423556157486,127.13624567528677,156.12784304426054,-28.99159736897377,54.24868944459872,209.9800847429289
2020-06-22,7371.6,7426.9,7300.7,7345.7,220420000.0,7409.665960658591,7246.510211954681,111.99355108866712,147.30098465314188,-35.30743356447476,51.938432382708164,203.99579297557685
2020-06-23,7408.8,7495.1,7366.6,7438.4,260899999.99999997,7416.849470493944,7255.870689420306,106.24820859386637,139.0904294412868,-32.842220847420435,54.74704501729354,200.0960934773214
2020-06-24,7403.9,7440.9,7195.5,7195.5,248460000.0,7361.512102870458,7252.925777741267,81.15942790883673,127.50422913479679,-46.344801225960055,46.997118136697345,203.33208680036984
2020-06-25,7176.4,7295.8,7077.8,7270.3,267870000.0,7338.709077152843,7253.773300778278,66.54503360678882,115.3123900291952,-48.76735642240638,49.37379982689767,204.3797948860577
2020-06-26,7324.5,7344.9,7172.1,7178.4,215720000.0,7298.631807864633,7250.09655439885,47.00560748858243,101.65103352107265,-54.64542603249022,46.608541873417295,202.12409525133924
2020-06-29,7160.1,7318.3,7146.3,7278.1,216620000.0,7293.498855898475,7251.462576135491,39.11454021661484,89.1437348601811,-50.02919464356626,49.887596568351555,199.97237416195784
2020-06-30,7270.6,7307.5,7173.0,7231.4,233650000.0,7277.974141923856,7250.483913884979,28.760974231834552,77.06718273451179,-48.30620850267724,48.388513946816374,195.29577600753228
2020-07-01,7245.6,7283.9,7127.1,7227.4,194030000.0,7265.3306064428925,7249.357869305224,20.002357300944823,65.6542176477984,-45.65186034685358,48.25476173953563,192.54607772127994
2020-07-02,7292.7,7538.2,7292.7,7498.6,310240000.0,7323.6479548321695,7261.516022022042,34.546433981292466,59.43266091449722,-24.886226933204753,56.944416621124546,200.99278645547426
2020-07-03,7510.3,7520.6,7374.9,7403.5,181470000.0,7343.610966124127,7268.442069728284,37.96134951169279,55.13839863393633,-17.177049122243545,53.54851511973157,197.04330170865472
2020-07-06,7566.5,7632.3,7517.3,7556.2,253510000.0,7396.758224593095,7282.47904193666,52.385441741928844,54.58780725553484,-2.202365513605997,57.89085273947031,199.31163730089366
2020-07-07,7491.5,7511.3,7441.3,7447.4,191350000.0,7409.418668444821,7290.523966720237,54.41018133266334,54.552282070960544,-0.14210073829720216,54.01628515479682,193.28223463654408
2020-07-08,7361.0,7382.7,7307.4,7326.4,213490000.0,7388.664001333616,7292.274017124127,45.724035070899845,52.78663267094841,-7.062597600048562,50.00769812859781,189.47636073393377
2020-07-09,7369.9,7383.5,7221.1,7236.9,176470000.0,7350.723001000213,7289.572845557096,31.257977058739016,48.48090154850654,-17.22292448976752,47.2165480751458,187.54233496722418
2020-07-10,7198.4,7324.3,7183.2,7321.1,182310000.0,7343.31725075016,7291.11075552992,26.284763777885928,44.04167399438242,-17.756910216496493,50.041613215872445,184.2250253267082
2020-07-13,7403.2,7452.1,7345.9,7426.9,179020000.0,7364.212938062621,7297.7346211138265,30.52871617861001,41.33908243122794,-10.810366252617932,53.4154990620198,180.4232378033719
2020-07-14,7344.4,7352.0,7268.4,7352.0,201390000.0,7361.159703546966,7300.381712766811,27.53091573839538,38.57744909266143,-11.046533354266053,50.799931524637984,178.8572922459882
2020-07-15,7416.1,7529.6,7317.6,7487.6,262959999.99999997,7392.769777660224,7309.514312144039,35.685563077390725,37.99907188960729,-2.3135088122165683,55.08765649423114,181.2246285141319
2020-07-16,7438.8,7498.0,7425.3,7474.7,178620000.0,7413.252333245168,7317.572150576037,40.63879887771509,38.52701728722885,2.1117815904862383,54.600161851580445,173.47286933455104
2020-07-17,7474.1,7485.0,7395.8,7440.4,196830000.0,7420.039249933876,7323.563752986962,41.320236625801954,39.08566115494347,2.2345754708584806,53.250792872819915,167.45337866779738
2020-07-20,7442.5,7495.5,7365.1,7478.0,148680000.0,7434.5294374504065,7331.097228451013,44.382670911330024,40.14506310622078,4.237607805109242,54.576049847383395,164.80670876295468
2020-07-21,7554.2,7654.8,7473.5,7494.5,300450000.0,7449.522078087804,7339.068095355841,47.59246790527686,41.634544066032,5.957923839244863,55.176548349071474,165.98480099417222
2020-07-22,7474.7,7498.6,7368.2,7390.1,192700000.0,7434.666558565854,7341.5574565579955,41.236696685089555,41.55497458984351,-0.31827790475395545,50.616972612601735,163.44302949458853
2020-07-23,7434.7,7442.2,7357.2,7384.9,167590000.0,7422.22491892439,7343.6717269698,35.372355168588,40.31845070559241,-4.94609553700441,50.3935985181696,157.83995595926078
2020-07-24,7301.8,7322.7,7241.1,7294.7,183910000.0,7390.343689193293,7341.2828622395655,23.179240246331574,36.89060861374025,-13.711368367408674,46.55566824460093,156.83710196217066
2020-07-27,7267.8,7268.0,7141.3,7170.6,232710000.0,7335.40776689497,7332.956868959586,3.4623639938927226,30.204959689770746,-26.742595695878023,41.834922554203516,156.59159467915848
2020-07-28,7191.9,7257.3,7170.6,7246.4,162300000.0,7313.155825171229,7328.734582668874,-5.978064568489572,22.968354838118685,-28.946419406608257,45.471899257783775,151.59933791636143
2020-07-29,7247.6,7260.2,7171.3,7206.2,210360000.0,7286.416868878422,7322.757285953319,-16.51312324763785,15.072059220967379,-31.58518246860523,43.90398021997865,147.12081377947848
2020-07-30,7192.3,7192.7,6924.7,6996.6,324380000.0,7213.962651658816,7306.847174443401,-41.29913077976107,3.797821220821689,-45.09695200058276,36.782480503232776,156.7193270809443
2020-07-31,7025.2,7049.5,6877.4,6877.4,312300000.0,7129.821988744112,7285.898531787625,-69.75655399404877,-10.913053822152404,-58.843500171896366,33.45860284995487,157.8179465751626
2020-08-03,6867.4,6983.3,6788.9,6975.0,282340000.0,7091.116491558084,7270.732749749203,-83.47155447254772,-25.42475395223147,-58.04680052031625,38.369469777619145,160.43095039122247
2020-08-04,7003.0,7064.8,6955.4,7021.6,225240000.0,7073.737368668562,7258.579932688267,-89.54830351441888,-38.249463864668954,-51.29883964974992,40.622709551020094,156.7858825061352
2020-08-05,7073.2,7123.5,7027.7,7039.7,208800000.0,7065.228026501422,7247.902862801034,-91.844921099766,-48.96855531168836,-42.876365788077635,41.51708091953316,152.8654623271255
